AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES
6766.045	1611.999	8090.036	6630.244	19548.45	1138.163	6840.133	3014.035	69079.323	328.97	390.719	2701.491	1586.055	8112.085	436.364	10969.122	269.345	4817.075	9475.198	41243.752	3074.274	12138.398	6911.716	50907.338	11297.675	100.364	5530.973	543.658	576.674	3060.668	1354.242	1141.496	10667.11	853.452	1226.434	65140.72	3957.478	1707.102	2913.551	1093.014	2154.569	515.421	1019.724	2469052.61	27083616.4	475.054	521.371	1988.944	236.917	796.125	1109.132	1416.251	528.74
6755.882	1618.557	8087.497	6654.996	19391.192	1139.095	6839.975	3010.429	68701.429	328.403	387.6	2701.26	1590.882	8158.544	439.278	10881.429	264.613	4825.511	9397.645	41423.196	3068.334	12126.775	6918.099	51648.999	11365.598	101.299	5574.683	545.119	582.287	3098.436	1362.966	1146.422	10763.951	856.3	1225.854	65588.853	4067.002	1743.754	2940.798	1090.468	2171.502	517.673	1020.285	2510730.02	25949211.6	503.524	514.545	1966.751	240.309	789.22	1110.794	1420.93	530.086
6683.93	1604.775	8025.543	6631.678	19293.426	1109.843	6772.891	2983.431	67787.874	324.894	381.798	2684.603	1576.932	8085.517	436.361	10773.39	262.975	4776.456	9360.977	40939.911	3045.569	12033.382	6856.652	50585.716	11288.246	99.799	5477.767	543.903	583.025	3109.958	1359.346	1147.156	10821.901	845.374	1222.05	64770.122	4084.017	1750.772	2910.473	1087.149	2170.146	515.832	1041.109	2435099.51	23037562.3	515.62	515.173	1968.812	240.309	790.242	1110.492	1444.219	544.195
6657.957	1572.905	7797.512	6525.788	19120.804	1088.665	6590.082	2909.756	66926.873	319.301	381.798	2620.136	1547.98	7885.795	430.306	10603.562	260.194	4739.559	9014.873	40292.938	2973.992	11843.062	6712.496	50061.888	11039.352	98.335	5395.553	542.362	564.131	3109.958	1320.318	1133.579	10625.03	843.484	1217.501	63918.506	3970.361	1761.557	2840.082	1077.712	2126.378	517.234	1044.147	2397179.17	21863823.1	515.62	513.871	1960.399	240.309	790.242	1110.492	1444.219	544.195
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	239.29	785.531	1103.89	1431.307	533.279
6657.957	1555.881	7775.191	6460.032	18730.271	1077.661	6561.848	2894.001	65950.973	311.534	377.435	2617.871	1505.523	7829.843	429.719	10556.03	257.911	4702.065	8907.583	40252.202	2948.469	11644.46	6678.698	49928.662	10793.488	95.889	5333.714	535.819	551.02	3127.665	1300.277	1111.659	10281.99	830.391	1197.401	63756.052	3909.997	1728.214	2805.548	1070.657	2078.739	507.526	1018.401	2402066.81	23091775.3	501.455	517.51	1933.807	241.545	787.055	1104.891	1426.592	529.765
6573.443	1584.641	7824.776	6512.731	18777.941	1086.959	6624.849	2913.736	65833.298	320.509	383.166	2634.935	1499.272	7853.379	430.559	10494.316	261.673	4727.582	9007.567	40345.267	2969.555	11680.383	6721.52	50097.39	10696.048	95.973	5271.751	531.222	535.725	3172.45	1293.632	1109.525	10349.908	836.188	1199.267	63334.386	3902.144	1707.214	2825.686	1062.357	2089.423	507.526	1002.511	2362715.39	22908176.8	483.824	515.723	1925.377	241.545	790.394	1101.365	1412.693	544.41
6642.575	1551.854	7756.807	6491.046	18662.276	1088.695	6586.12	2891.452	65540.402	325.108	386.113	2620.089	1537.213	7783.827	433.813	10326.545	260.292	4709.672	9017.543	40067.937	2951.302	11630.495	6653.812	49830.084	10424.744	97.68	5253.244	527.378	531.958	3173.068	1281.489	1110.324	10561.381	846.362	1205.219	63383.469	3869.025	1721.03	2803.977	1054.607	2070.949	507.526	1000.809	2308327.46	21882971.5	472.299	517.021	1917.664	244.387	797.325	1096.585	1423.288	546.34
6590.879	1536.784	7746.668	6535.598	19117.892	1081.035	6615.698	2900.526	65228.088	322.113	383.767	2631.941	1497.69	7773.469	429.622	10378.076	258.545	4672.546	9084.156	39898.562	2974.705	11613.354	6729.696	49498.819	10403.959	97.23	5272.585	534.876	546.263	3168.919	1284.863	1101.245	10571.128	846.362	1215.949	63900.54	3883.721	1711.573	2827.105	1058.285	2052.412	507.526	993.041	2334557.44	21740023.2	479.261	516.2	1915.234	242.682	800.532	1095.839	1413.485	538.634
6588.62	1522.875	7742.013	6511.256	19441.679	1064.004	6591.799	2880.048	65228.088	317.729	383.767	2632.132	1492.955	7728.657	432.743	10289.605	256.257	4672.546	9045.155	39934.465	2970.216	11564.389	6687.485	49955.826	10583.655	97.23	5316.417	542.163	559.342	3168.919	1305.972	1106.173	10571.128	846.362	1215.949	63726.709	3874.17	1711.573	2852.929	1050.037	2063.026	507.526	1001.698	2305393.21	21274695.6	479.261	514.412	1925.09	242.682	800.532	1095.839	1413.485	538.634
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	242.435	797.779	1096.932	1412.615	539.588
6585.657	1498.281	7607.426	6414.195	19516.41	1051.821	6508.875	2845.013	65228.088	316.34	382.836	2566.049	1464.118	7664.961	429.626	10269.71	254.207	4627.497	8857.085	39377.817	2938.871	11484.286	6534.74	48412.874	10417.629	97.23	5256.951	538.761	578.172	3157.172	1275.484	1090.368	10453.708	837.267	1215.949	63726.709	3752.709	1703.108	2869.845	1038.193	2053.43	507.526	1017.656	2297495.35	20615632.7	497.091	518.431	1938.561	243.25	803.431	1093.622	1418.416	538.407
6471.326	1494.456	7605.169	6419.828	19242.455	1058.641	6520.32	2830.152	64147.004	317.4	383.845	2578.13	1396.819	7648.602	426.636	10291.224	252.926	4583.673	8883.922	39264.088	2934.272	11455.834	6585.637	49276.746	10457.509	93.777	5257.772	531.452	580.979	3089.054	1274.866	1087.796	10351.415	821.494	1196.774	62472.642	3761.748	1663.127	2850.13	1037.881	2037.651	507.526	998.431	2335264.84	21264733.5	477.133	516.775	1923.729	243.25	802.544	1090.438	1405.17	542.957
6435.349	1510.479	7590.953	6446.517	19615.705	1067.117	6523.181	2827.735	63367.837	317.394	384.371	2584.978	1426.447	7659.153	427.571	10233.766	253.194	4580.102	8913.16	39574.19	2941.612	11473.993	6574.577	48946.891	10493.726	93.574	5307.947	531.239	593.183	3102.947	1262.399	1092.695	10455.867	824.624	1202.573	62191.104	3732.57	1672.441	2863.433	1047.356	2028.504	491.653	1002.23	2320263.83	21105970.4	474.059	513.275	1923.729	245.889	802.019	1098.521	1410.933	542.772
6516.003	1527.137	7711.647	6517.284	19916.651	1099.97	6627.033	2871.863	64277.628	323.065	388.874	2642.514	1423.705	7802.376	427.571	10283.832	258.55	4624.388	9087.25	40128.81	2980.745	11650.354	6659.553	50125.64	10606.86	94.164	5382.604	542.849	604.549	3121.912	1243.735	1095.736	10583.44	833.654	1210.631	62792.528	3736.711	1674.25	2938.27	1058.878	2051.406	494.723	1013.968	2401846.18	21672211.9	468.776	512.192	1931.047	245.889	797.266	1103.779	1421.178	550.574
6560.18	1544.732	7776.08	6552.364	20202.952	1111.56	6687.565	2885.072	64702.945	330.023	388.874	2667.689	1456.864	7825.397	430.203	10543.819	260.729	4664.176	9186.97	40252.636	3015.94	11670.573	6747.923	50468.988	10722.77	95.616	5433.777	539.121	607.557	3121.912	1242.456	1098.21	10708.451	839.768	1218.151	63236.294	3789.999	1702.081	2943.179	1066.015	2067.095	500.101	1016.839	2405478.56	22238581	468.776	514.316	1922.418	245.889	797.266	1103.779	1421.178	550.574
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	245.432	809.421	1112.152	1439.141	559.422
6634.617	1542.945	7789.532	6558.749	20344.313	1122.346	6703.112	2883.415	64506.238	327.394	385.309	2664.684	1475.527	7829.202	432.573	10485.878	260.03	4673.567	9097.497	40383.371	3018.206	11707.944	6759.594	50086.703	10787.379	95.619	5380.079	541.031	609.396	3136.709	1234.558	1093.729	10652.342	839.847	1223.21	62628.688	3884.071	1711.727	2930.117	1064.475	2086.722	499.758	1009.676	2380919	21555556	468.832	516.091	1894.907	248.317	813.811	1114.385	1451.563	566.745
6680.889	1572.299	7920.737	6596.095	20314.15	1136.21	6775.623	2939.186	65657	331.807	381.957	2689.858	1475.527	7919.971	434.771	10562.986	264.279	4693.742	9201.934	40969.145	3032.599	11853.585	6834.071	50900.453	10931.489	97.352	5421.01	539.833	605.999	3144.315	1248.29	1094.955	10697.615	845.167	1227.526	63621.469	4054.166	1733.634	2971.379	1070.715	2072.502	502.567	1014.968	2388405.5	21901858	467.648	514.572	1889.923	246.451	812.822	1109.257	1451.563	568.625
6750.444	1583.483	7981.046	6616.396	20358.371	1133.5	6812.379	2958.23	66663.008	335.748	384.59	2724.571	1494.117	7969.203	437.725	10487.978	262.397	4696.048	9186.872	40801.168	3046.129	11878.078	6837.32	50597.844	11103.104	98.539	5499.601	551.085	622.768	3180.993	1229.84	1097.89	10772.518	847.321	1229.856	63513.695	4008.635	1736.208	3022.278	1080.892	2101.842	508.364	1029.772	2398513.25	23277266	473.598	516.897	1926.524	245.84	817.131	1113.251	1466.813	564.468
6743.295	1557.743	7958.057	6659.034	20506.291	1131.925	6818.737	2974.693	66288.633	336.048	382.998	2719.716	1469.046	7952.157	438.34	10372.456	264.436	4701.857	9198.15	40798.441	3040.354	11848.415	6878.928	50269.91	11101.139	97.854	5521.966	553.883	617.046	3196.781	1226.302	1084.923	10747.418	843.828	1222.894	63022.816	4032.092	1736.226	3031.471	1066.315	2085.198	506.047	1024.444	2367228.5	24214688	473.577	512.803	1908.811	249.905	810.499	1114.018	1478.916	567.073
6801.644	1578.079	8008.222	6679.912	20635.117	1132.908	6861.107	2995.003	66444.344	336.863	382.998	2763.399	1449.992	7983.988	439.826	10439.8	267.661	4703.666	9222.493	40877.008	3051.994	11855.617	6911.328	50714.883	11332.56	98.469	5548.411	567.158	623.885	3196.781	1233.217	1093.03	10791.023	849.735	1224.768	63670.945	4113.991	1737.846	3024.068	1078.639	2114.268	510.723	1024.444	2410360.75	25694948	473.577	517.876	1901.606	249.905	810.499	1114.018	1478.916	567.073
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	247.65	817.339	1117.118	1481.495	570.595
6853.258	1586.715	8046.033	6679.912	20688.697	1136.939	6857.467	2994.988	66256.164	341.413	386.1	2766.146	1459.053	8048.46	439.282	10457.96	271.541	4754.654	9219.629	41112.109	3052.178	11985.101	6911.328	50089.629	11348.404	99.984	5529.904	570.805	619.022	3184.496	1237.881	1095.973	10924.354	852.558	1229.958	63662.117	4113.991	1753.342	3018.317	1088.588	2143.978	511.409	1043.584	2437643.75	25694948	467.804	515.875	1883.352	245.759	821.616	1114.102	1503.486	572.698
6871.388	1587.421	8016.741	6690.446	20658.955	1140.107	6850.174	2995.217	66681.102	340.808	391.106	2771.102	1500.016	8057.432	438.851	10426.395	270.199	4754.179	9153.969	40703.605	3053.546	12092.102	6924.112	49278.035	11273.686	99.717	5578.482	570.638	617.913	3245.553	1238.556	1105.137	10909.278	853.011	1229.418	63144.828	4039.243	1762.613	3004.935	1087.289	2142.499	513.409	1034.956	2379184.75	25521992	468.01	519.162	1880.083	248.687	817.118	1115.638	1496.551	574.079
6894.389	1570.672	8046.229	6719.331	20857.291	1140.361	6867.021	2995.987	66872.664	340.807	395.58	2765.81	1493.563	8042.621	443.827	10486.332	269.928	4776.051	9164.009	41021.34	3051.404	12115.827	6879.938	49869.172	11232.43	99.749	5637.384	575.983	609.183	3325.726	1228.117	1111.47	11020.468	851.155	1233.214	62493.965	3966.402	1797.64	3025.567	1068.627	2158.858	513.944	1028.237	2353232.5	24775556	468.979	520.298	1865.524	246.432	818.448	1119.953	1516.978	574.829
6895.372	1572.824	8029.554	6761.045	20825.299	1140.435	6893.114	2980.942	66423.445	341.461	404.192	2769.749	1464.389	7975.869	440.376	10544.842	269.465	4776.224	9168.34	41126.516	3040.355	12143.29	6923.964	49920.664	11241.689	98.584	5536.011	578.348	602.67	3316.341	1218.375	1102.389	11082.232	843.591	1232.342	61908.574	3975.326	1818.017	2994.958	1067.495	2125.331	509.456	1013.804	2365172.5	25202780	466.946	520.301	1856.022	246.432	817.156	1116.147	1524.903	578.612
6932.931	1584.697	8046.587	6757.344	21029.16	1148.947	6934.389	2992.789	66997.156	344.506	404.192	2759.756	1498.144	8009.278	442.557	10560.627	271.662	4790.185	9172.321	41301.383	3056.986	12188.228	6912.391	50073.949	11192.811	98.793	5520.401	581.626	604.614	3316.341	1226.76	1112.203	11198.979	860.215	1234.562	62084.133	4010.902	1805.748	3023.357	1073.785	2144.169	514.726	1013.458	2369886.75	25286944	466.946	520.751	1858.516	246.432	817.156	1116.147	1524.903	578.612
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	247.551	806.933	1112.219	1531.296	569.331
6951.47	1595.444	8115.49	6766.709	21307.205	1155.05	6994.138	3005.63	66505.961	350.552	405.842	2771.889	1493.714	8060.622	448.477	10627.57	274.084	4799.076	9286.706	41949.441	3077.033	12231.764	6955.831	50147.742	11260.753	97.609	5599.482	574.744	586.295	3352.741	1231.396	1115.033	11113.402	856.319	1232.755	62214.176	4044.118	1803.092	3066.297	1075.986	2162.51	511.121	1011.942	2382069.5	25834376	465.156	519.101	1871.236	246.414	822.966	1108.852	1526.17	570.054
6949.621	1594.06	8098.134	6749.595	21978.799	1159.074	6989.018	3003.601	66920.32	362.708	408.765	2767.692	1511.742	8045.705	443.712	10466.829	275.63	4804.096	9337.411	41975.605	3083.236	12166.656	6946.844	49472.383	11234.619	97.17	5483.156	561.678	610.189	3324.896	1198.619	1117.621	10945.653	863.397	1236.186	61027.5	3992.191	1802.174	3046.014	1066.586	2154.571	512.416	1014.536	2307941	25030104	463.458	517.685	1856.333	247.332	822.966	1107.141	1524.162	581.254
6954.989	1594.257	8232.682	6754.564	21794.533	1151.044	6959.968	2991.016	67221.102	358.273	409.268	2753.002	1502.973	7993.656	445.241	10451.658	272.855	4779.024	9320.325	42009.816	3092.783	12115.852	6948.949	49412.75	11375.497	98.055	5458.091	555.618	634.514	3309.345	1199.444	1123.244	10817.942	867.325	1227.5	60386.836	3953.308	1810.958	3013.932	1059.077	2149.99	513.923	1014.27	2283983.5	24810818	458.574	518.908	1846.707	246.414	822.966	1111.193	1520.244	582.013
6932.322	1567.647	8208.316	6766.116	21677.854	1151.903	6959.936	2969.322	68079.469	360.885	408.084	2739.092	1493.417	7989.537	444.002	10472.589	275.122	4794.663	9263.398	41847.91	3089.683	12135.582	6984.99	50355.656	11418.268	99.744	5477.914	555.017	631.653	3345.1	1166.716	1123.244	10903.417	872.259	1235.012	60902.57	3944.422	1825.189	3003.255	1043.149	2158.894	516.195	1027.278	2294661.75	25003882	453.558	522.32	1844.807	247.959	822.966	1116.759	1519.017	579.938
6922.613	1526.045	8251.82	6753.353	21811.646	1151.25	6980.849	3000.552	68262.609	369.851	408.084	2753.209	1486.186	8004.397	447.859	10540.152	276.975	4788.329	9225.072	41894.473	3092.744	12137.862	7001.931	49931.867	11507.349	99.734	5585.257	569.837	639.364	3345.1	1190.76	1131.761	11078.276	873.536	1238.738	60746.609	3958.124	1851.475	3061.885	1041.887	2167.488	516.195	1034.362	2326165.25	25405716	453.558	536.691	1865.547	247.959	822.966	1116.759	1519.017	579.938
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	248.077	819.264	1119.927	1519.017	576.013
6906.186	1468.216	8057.823	6760.369	21309.654	1120.598	6802.472	2900.15	67658.906	357.495	411.879	2662.292	1467.678	7780.878	450.066	10590.969	270.525	4747.968	9007.488	40848.711	3022.287	11959.557	6950.827	49931.867	11327.143	98.378	5502.655	558.295	639.364	3255.655	1144.697	1120.724	10967.904	866.487	1231.613	60391.484	3961.261	1843.535	2909.855	933.1	2160.94	513.704	1047.875	2272607	24713638	454.467	535.575	1860.278	248.41	815.696	1117.694	1504.194	564.41
6928.327	1501.424	8238.323	6796.521	21829.768	1145.608	6961.967	2969.761	68139.203	354.084	412.837	2755.674	1475.897	8004.037	451.221	10656.197	276.54	4767.276	9235.327	41695.355	3080.854	12158.139	7056.139	49931.867	11469.237	98.777	5636.806	564.279	646.18	3285.753	1193.745	1130.778	11000.999	860.545	1232.78	61152.242	3962.293	1842.134	2978.794	980.854	2187.276	509.726	1052.107	2342645	25067358	454.14	536.328	1881.335	248.41	814.193	1118.145	1501.719	567.292
6990.025	1498.818	8209.633	6800.802	21821.385	1150.142	6955.84	2956.109	68128.32	357.775	417.23	2793.397	1486.526	8008.428	456.139	10586.781	278.923	4763.162	9327.057	41730.375	3086.689	12085.507	7055.964	49467.559	11507.127	98.086	5716.784	564.31	640.701	3322.416	1172.274	1134.71	11148.377	869.324	1234.524	61027.914	3991.793	1859.8	2980.944	975.944	2194.075	515.241	1058.134	2357833	25276034	455.794	538.29	1899.241	250.38	811.674	1118.86	1463.99	568.832
6990.735	1518.312	8242.864	6782.096	21710.467	1153.154	7001.095	2957.244	68457.977	360.291	420.416	2806.901	1506.238	8048.451	459.751	10618.024	280.079	4802.178	9405.543	42072.879	3112.18	12109.137	7067.971	50034.41	11569.15	98.759	5827.091	565.86	641.314	3295.875	1161.519	1146.634	11226.504	870.439	1241.18	61301.367	4050.161	1876.13	2999.889	963.985	2216.018	521.958	1058.289	2379535.75	26403582	466.56	542.17	1924.06	254.452	809.455	1117.692	1498.355	572.905
7009.277	1493.103	8139.247	6798.895	21544.365	1141.119	6925.521	2899.997	68062.055	350.384	420.416	2778.71	1516.557	7961.671	460.946	10562.941	279.041	4800.185	9269.839	41584.484	3076.381	11975.678	7069.876	49230.609	11461.175	98.676	5770.492	565.1	656.285	3295.875	1140.406	1161.866	11211.619	870.007	1238.643	60907.441	3905.116	1864.22	2965.703	965.963	2228.176	524.508	1058.952	2346954.75	26323730	466.56	544.697	1926.413	254.452	809.455	1117.692	1498.355	572.905
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	253.411	812.46	1113.564	1501.972	571.393
6944.187	1470.614	8143.532	6806.193	21277.135	1133.064	6932.582	2873.437	67237.578	349.514	415.571	2796.313	1503.912	7903.777	460.036	10505.628	280.756	4780.442	9307.12	41633.262	3072.357	11933.156	7065.087	48536.59	11312.654	96.708	5745.846	559.896	651.404	3310.212	1116.982	1161.609	11192.702	860.721	1231.8	60580.016	3853.49	1864.124	2919.747	961.728	2213.691	520.541	1048.078	2333353.5	25990048	461.165	546.138	1944.539	258.91	808.671	1115.338	1507.395	568.177
6954.245	1457.719	8149.022	6790.055	21290.656	1134.056	6903.234	2884.499	67516.414	353.886	415.939	2809.456	1510.538	7919.01	455.812	10543.167	280.932	4785.601	9272.889	41583.32	3068.83	11922.882	7028.998	48718.82	11334.252	96.746	5812.361	556.588	665.037	3355.299	1102.802	1156.423	11226.364	863.893	1235.472	60623.328	3804.558	1876.627	2924.69	942.265	2227.365	522.51	1064.196	2347757	25629128	460.915	547.452	1957.588	256.473	821.949	1114.448	1490.257	564.67
6917.955	1434.242	8069.831	6827.841	20974.586	1112.313	6834.9	2847.31	66762.016	347.945	410.979	2804.257	1477.677	7873.299	456.361	10414.029	277.445	4742.292	9190.093	41161.613	3050.573	11840.076	7034.004	48849.012	11215.423	95.169	5811.392	549.526	659.83	3328.851	1089.603	1157.961	11168.158	848.87	1228.206	60574.488	3821.978	1855.461	2889.827	919.101	2207.689	521.208	1057.264	2359671	25342674	460.062	545.325	1940.267	254.645	820.22	1114.366	1469.252	544.613
6952.075	1407.452	7961.998	6785.077	20953.311	1095.862	6753.067	2797.221	66413.18	344.855	410.38	2777.005	1472.973	7769.025	460.282	10366.144	272.643	4720.804	9083.516	40925.637	3013.23	11722.207	6952.3	48348.992	11242.526	94.547	5816.106	553.169	653.87	3347.871	1070.414	1149.239	11288.446	847.473	1227.782	59612.125	3814.521	1853.601	2852.387	903.376	2198.983	526.562	1069.038	2361090.75	24985022	460.947	546.294	1933.874	254.02	824.016	1112.136	1467	554.825
6849.035	1395.719	7875.165	6774.122	20620.887	1099.852	6696.356	2805.809	65574.664	337.482	410.38	2745.509	1425.015	7703.77	456.117	10316.518	271.254	4708.743	8960.264	40645.723	2980.131	11677.149	6935.236	47849.258	11194.348	93.537	5811.515	545.691	643.409	3347.871	1074.786	1150.146	11843.268	839.3	1218.147	59525.75	3860.075	1841.279	2851.869	906.55	2185.81	522.588	1067.228	2362151	25032390	460.947	546.409	1936.338	254.02	824.016	1112.136	1467	554.825
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	239.792	826.341	1104.399	1469.421	563.764
6838.81	1428.618	7936.664	6779.583	20735.945	1113.318	6783.238	2844.912	65809.906	341.66	413.608	2814.004	1415.034	7791.074	458.728	10360.22	274.088	4729.415	9097.812	41346.41	2999.182	11748.897	7000.484	48177.93	11245.792	93.221	5840.889	561.129	667.708	3362.1	1124.126	1150.146	11832.013	842.398	1225.379	59525.75	3850.211	1846.043	2918.828	935.182	2197.012	522.52	1071.646	2399647	25952552	460.884	546.902	1950.884	232.885	828.194	1105.279	1470.932	576.56
6874.183	1457.745	8024.95	6845.059	20984.445	1123.137	6848.15	2864.507	65948.195	343.092	415.872	2842.06	1425.942	7841.349	464.565	10383.457	276.925	4722.682	9171.521	41620.055	3028.165	11812.259	7051.969	49206.363	11380.899	94.097	5824.46	567.077	667.755	3399.258	1143.427	1152.491	11613.491	847.664	1228.724	60854.273	3847.825	1865.442	2898.908	971.683	2214.938	524.258	1070.777	2455053.5	26604168	464.311	545.761	1945.462	233.152	836.486	1105.224	1466.583	591.134
6885.392	1460.368	8004.997	6827.599	20890.188	1115.133	6843.271	2873.793	66099.313	338.256	422.08	2834.75	1424.567	7817.24	464.268	10389.116	276.626	4712.551	9193.262	41642.164	3023.207	11759.712	7007.934	49581.543	11251.275	94.019	5829.3	564.454	663.095	3418.351	1152.417	1152.444	11657.543	845.31	1226.572	60752.781	3774.286	1861.756	2878.063	961.659	2192.991	521.472	1064.891	2452076.25	26552986	470.264	546.567	1943.191	233.36	844.966	1102.549	1472.072	594.291
